# alphabio_phy abioa_phy bbioa_phy abioa_dia bbioh phykf phymaxqc phylmor diamaxqs diaVmaxs dialmor overflow zooCingest zooCassim zooeps zprefdia zoolmor mesCassim meseps mprefphy meslmor mesqmor mespreyswitch detqrem ldetphi phyrad0 diarad0 zoorad0 phybiot diabiot dfefloor kscav_dfe kcoag_dfe bsi_alpha aoalmor pbac_alpha lbac_alpha lbac_beta baclmor bacqmor
0.7030224273 0.9651984821 0.3885911440 0.3929606252 0.6435360644 0.1468279170 0.0535120956 0.6105192190 0.3941845481 0.2316945385 0.9817596451 0.4855454956 0.5676845002 0.7514613184 0.6568302846 0.4037465090 0.3825436400 0.7812034801 0.8816323655 0.9613383430 0.0492175969 0.0405329952 0.7996380575 0.1134297169 0.5240106407 0.5301306504 0.7175927244 0.5484156166 0.8240654531 0.4800455766 0.7542383081 0.1133654576 0.3578817152 0.5350513090 0.7303494272 0.5695893800 0.1794107685 0.3880793243 0.4210549441 0.1988785157
0.9043571230 0.9393064612 0.8529486640 0.2651807833 0.5525331647 0.1011061725 0.2535087531 0.6150098824 0.7153219927 0.1997554076 0.8915034505 0.7142785261 0.6980348045 0.8656105258 0.7174445662 0.3498187936 0.3383306024 0.9027028043 0.7666028798 0.9555322117 0.0156528718 0.0170439001 0.5535027242 0.0802276491 0.4012004165 0.5460132190 0.5661214366 0.4695315086 0.9152834371 0.2919885561 0.8239545988 0.0956471237 0.2796799277 0.3047419217 0.7501365185 0.5107981226 0.1891645051 0.3648096316 0.5211305521 0.1197659723
0.6938199577 0.8456095550 0.6788568215 0.3333772635 0.6176320612 0.0902070936 0.2130169478 0.5846373013 0.5407970556 0.4508307267 0.9509528033 0.7618199383 0.7591562517 0.6190302721 0.7302571393 0.1927030130 0.4822393071 0.7920851537 0.7978742410 0.8220039744 0.0745314184 0.0554372153 0.6643026249 0.0185218737 0.8375559752 0.5808064403 0.5067895311 0.6414706970 0.8851115672 0.5606241127 0.5467149685 0.2534869548 0.4139404931 0.2876108451 0.7754132334 0.3944082158 0.0864163212 0.6189306197 0.4824729668 0.2381791974
0.6334541471 0.9327978540 0.6136942715 0.3028348607 0.6430239755 0.2167101267 0.0679457635 0.7410444783 0.4933615998 0.3036367422 0.9651439761 0.6366558695 0.6557051769 0.8428741797 0.5722616461 0.5219762420 0.5845054343 0.9031040847 0.6663172538 0.6780883812 0.0550370930 0.0360635013 0.7401566651 0.0499140209 0.7910335289 0.2979162229 0.7620673125 0.5354128745 0.6957845429 0.7448141061 0.5831791975 0.1472563127 0.3363291124 0.4527878756 0.8950988425 0.5221587556 0.1771329900 0.5583990541 0.4018412794 0.0393246226
0.8745773695 0.9455961554 0.7378990012 0.1941717982 0.3604332459 0.2753127916 0.0570752501 0.6441514632 0.6874487085 0.1890525842 0.8775188343 0.4109622687 0.4253348914 0.9298301621 0.6396023581 0.5901211437 0.2768328206 0.6970665368 0.7417332196 0.7899474157 0.0909200412 0.0460221997 0.5358465558 0.1901060521 0.6658347687 0.5774735240 0.5340494649 0.1549493662 0.6852362849 0.6886384501 0.7117448435 0.0947647770 0.4572384006 0.3879528990 0.8134446022 0.4970724255 0.3363290694 0.5522997035 0.4641251589 0.2013663996
0.6511305843 0.7958902257 0.3477504586 0.1533432179 0.7438291357 0.2157788183 0.2120935634 0.7088346901 0.7857136287 0.3573389305 0.9541748953 0.7151833155 0.5217718508 0.8685173236 0.6434338922 0.5643227650 0.4926496247 0.6684018509 0.8546242981 0.7580244811 0.0306226828 0.0259185697 0.5406258761 0.0553354866 0.7563684228 0.7043307951 0.5235905962 0.5289862054 0.9043643173 0.5127302063 0.4668875486 0.2435332128 0.6221808734 0.4109992637 0.8645094449 0.6444847443 0.3917946093 0.4556177756 0.5075526088 0.0337721668
0.6648282971 0.9134012500 0.5982261726 0.3124089557 0.4743750432 0.0546778717 0.0737288741 0.6810247609 0.5346745957 0.4962346606 0.9729640143 0.8866993199 0.7719600073 0.8051438587 0.6196812638 0.4523877625 0.5556729393 0.9574670243 0.8729903881 0.6132069410 0.0517227131 0.0308075692 0.8639574228 0.0383576974 0.6022444931 0.8091741585 0.5156496957 0.5575868161 0.8688096090 0.4380606450 0.6853744940 0.3134201340 0.3113128882 0.3763905377 0.8747107261 0.7813196149 0.4176476783 0.6044579378 0.5252499941 0.0779340149
0.8155276564 0.9623335394 0.7746736163 0.1400475550 0.5601240929 0.0594313005 0.1377010107 0.6144494977 0.6468489802 0.2835837468 0.8800141603 0.5947910703 0.3976163740 0.8167285305 0.6702359518 0.5226450990 0.3085937989 0.9149634252 0.8721740560 0.6877335465 0.0182818583 0.0159526214 0.6413180810 0.0390939374 0.5700402555 0.4765323888 0.4769210190 0.7353294212 0.8403646910 0.5160875044 0.8077027316 0.3313982794 0.2761174175 0.4861283066 0.8510336125 0.3044860946 0.2224946544 0.3388183441 0.4222511248 0.0454375838
0.8852048325 0.8861555274 0.7506472284 0.2428683326 0.1271810086 0.1474687311 0.2435050711 0.6115484892 0.5321264598 0.3018832218 0.9458682221 0.5618314730 0.5694665516 0.7413635536 0.5368639526 0.2735274564 0.3262582355 0.9175470495 0.8963548889 0.8309373899 0.0998136674 0.0550720375 0.5238118551 0.0784179442 0.7123905413 0.4320264335 0.4825136231 0.4638556521 0.9343195537 0.6256502884 0.5551391568 0.1007184800 0.2844068753 0.2382376168 0.7953123836 0.7072626483 0.2039553701 0.4949137947 0.5565297903 0.1032928099
0.6733379032 0.9140545579 0.8878536196 0.4409390147 0.8539339549 0.0711882546 0.1442637182 0.7041791373 0.6416896766 0.5591879738 0.9159314974 0.5238447283 0.7934898225 0.8291898026 0.8312330524 0.3222097882 0.4806455845 0.9340478093 0.8213740896 0.7954346768 0.0225143011 0.0147375088 0.5991701255 0.1495281167 0.6648938772 0.6190357265 0.6058052471 0.5309873322 0.8774375990 0.6539907872 0.7022323004 0.2265809244 0.2072138089 0.3764725442 0.8816695290 0.5926484427 0.5473943733 0.3760711736 0.4567834055 0.0603518502
0.7222500719 0.9115306103 0.7458454549 0.4337826396 0.3998113465 0.1686863934 0.1122040955 0.6259915421 0.6651173385 0.3765709320 0.9600965024 0.7031724148 0.8004516159 0.8496378948 0.4844337190 0.7522646903 0.4705496158 0.8225832777 0.7830803982 0.7333272804 0.0171926629 0.0572177749 0.6267480838 0.1286842754 0.7629069680 0.5175340174 0.3102307641 0.4898707276 0.8033722306 0.6273591116 0.9050679839 0.3428797439 0.3247761098 0.2246431104 0.8524930583 0.5863395697 0.3495387947 0.4488552516 0.4299873186 0.2430292664
