datetime,month,depth,depth_orig,variable,value,source,units,latitude,longitude,distance_to_sots_km
2012-07-22 09:35:03.000,7,140.0,149.8,salinity,34.5466455,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.84387736666666,141.52540318333334,39.272717310192036
2012-07-22 09:35:03.000,7,200.0,197.7,salinity,34.5568582,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.84387736666666,141.52540318333334,39.272717310192036
2012-07-22 09:35:03.000,7,260.0,251.4,salinity,34.66903308,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.84387736666666,141.52540318333334,39.272717310192036
2012-07-22 09:35:03.000,7,400.0,401.6,salinity,34.66274504,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.84387736666666,141.52540318333334,39.272717310192036
2012-07-22 09:35:03.000,7,600.0,598.9,salinity,34.58023139,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.84387736666666,141.52540318333334,39.272717310192036
2012-07-22 09:35:03.000,7,800.0,799.2,salinity,34.45848263,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.84387736666666,141.52540318333334,39.272717310192036
2012-07-22 09:35:03.000,7,1000.0,999.7,salinity,34.33542856,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.84387736666666,141.52540318333334,39.272717310192036
2013-05-02 01:10:10.000,5,0.0,3.4,salinity,34.57866,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,0.0,3.5,salinity,34.57767789,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,40.0,35.9,salinity,34.57551727,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,40.0,36.0,salinity,34.57335666,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,60.0,69.8,salinity,34.56471446,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,80.0,70.2,salinity,34.58101709,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,120.0,118.0,salinity,34.53702242,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,120.0,118.7,salinity,34.53466582,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,160.0,150.4,salinity,34.78008607,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,160.0,150.5,salinity,34.79168601,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,200.0,200.8,salinity,34.69399051,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,200.0,202.0,salinity,34.69497314,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,400.0,398.7,salinity,34.58573133,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,400.0,399.6,salinity,34.62639589,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,600.0,602.0,salinity,34.56707139,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,600.0,602.3,salinity,34.56707139,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,800.0,800.0,salinity,34.48518298,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,800.0,801.1,salinity,34.48321961,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,1000.0,997.1,salinity,34.37035549,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 01:10:10.000,5,1000.0,998.2,salinity,34.36584214,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.865467083333336,142.02830213333334,10.616241490622745
2013-05-02 04:40:53.000,5,60.0,68.5,salinity,34.56117911,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.9341938,142.26147826666664,25.36116083425143
2013-05-02 04:40:53.000,5,200.0,203.6,salinity,34.67748291,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.9341938,142.26147826666664,25.36116083425143
2013-05-02 04:40:53.000,5,600.0,599.3,salinity,34.47006547,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.9341938,142.26147826666664,25.36116083425143
2013-05-02 04:40:53.000,5,1000.0,998.5,salinity,34.37349527,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.9341938,142.26147826666664,25.36116083425143
2013-05-02 07:05:53.000,5,1000.0,992.9,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,993.1,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,993.1,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,993.1,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,993.4,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,993.7,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,994.3,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,994.6,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,995.1,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,995.4,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,996.5,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,997.8,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,998.0,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,999.1,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,999.2,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,999.4,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,999.4,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,999.6,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,1000.8,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-05-02 07:05:53.000,5,1000.0,1001.0,salinity,0.0,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.918159550000006,142.5071442,39.853959802118744
2013-10-14 06:33:45.000,10,0.0,3.7,salinity,34.94470564,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,0.0,4.3,salinity,34.94450889,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,40.0,31.8,salinity,34.94470564,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,40.0,32.7,salinity,34.94490239,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,60.0,68.3,salinity,34.94096738,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,60.0,69.1,salinity,34.94057388,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,120.0,119.4,salinity,34.93801617,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,120.0,119.8,salinity,34.93919665,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,140.0,148.5,salinity,34.94313163,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,200.0,201.0,salinity,34.90004745,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,200.0,202.3,salinity,34.89965403,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,400.0,399.2,salinity,34.67925152,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,400.0,399.5,salinity,34.68160969,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,600.0,600.9,salinity,34.61755512,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,600.0,601.4,salinity,34.62050201,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,800.0,800.5,salinity,34.50560311,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,800.0,800.8,salinity,34.50481768,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,1000.0,1000.6,salinity,34.39861509,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-14 06:33:45.000,10,1000.0,1001.2,salinity,34.39861509,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.91369723333334,142.59897088333335,46.130796742273695
2013-10-15 05:15:52.000,10,0.0,3.3,salinity,34.96713654,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,0.0,4.2,salinity,34.96398821,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,40.0,31.4,salinity,34.96693977,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,60.0,69.0,salinity,34.95375643,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,60.0,69.9,salinity,34.95336291,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,120.0,119.3,salinity,34.94077063,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,120.0,119.6,salinity,34.94057388,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,140.0,149.0,salinity,34.93959014,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,160.0,150.5,salinity,34.94175438,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,200.0,198.3,salinity,34.93270409,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,200.0,200.7,salinity,34.92798234,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,400.0,399.2,salinity,34.70165517,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,400.0,399.7,salinity,34.70145864,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,600.0,599.4,salinity,34.59732094,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,600.0,601.0,salinity,34.59653518,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,800.0,800.7,salinity,34.54330683,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,800.0,801.0,salinity,34.54369961,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,1000.0,999.3,salinity,34.37997119,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2013-10-15 05:15:52.000,10,1000.0,1002.8,salinity,34.37840125,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.73362033333333,142.09199691666666,6.21881304456582
2011-11-25 00:32:00.000,11,40.0,39.4,salinity,34.694,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.7832,142.04099,1.6896044682413345
2011-11-25 00:32:00.000,11,80.0,74.7,salinity,34.691,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.7832,142.04099,1.6896044682413345
2011-11-25 00:32:00.000,11,120.0,120.4,salinity,34.603,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.7832,142.04099,1.6896044682413345
2011-11-25 00:32:00.000,11,160.0,158.9,salinity,34.648,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.7832,142.04099,1.6896044682413345
2011-11-25 00:32:00.000,11,200.0,201.4,salinity,34.666,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.7832,142.04099,1.6896044682413345
2011-11-25 00:32:00.000,11,300.0,299.1,salinity,34.663,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.7832,142.04099,1.6896044682413345
2011-11-25 00:32:00.000,11,400.0,398.9,salinity,34.634,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.7832,142.04099,1.6896044682413345
2011-11-25 00:32:00.000,11,500.0,498.8,salinity,34.613,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.7832,142.04099,1.6896044682413345
2011-11-25 00:32:00.000,11,600.0,600.1,salinity,34.55,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.7832,142.04099,1.6896044682413345
2011-11-25 00:32:00.000,11,860.0,850.5,salinity,34.454,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.7832,142.04099,1.6896044682413345
2011-11-25 00:32:00.000,11,1000.0,1000.5,salinity,34.41,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.7832,142.04099,1.6896044682413345
2011-11-25 06:03:00.000,11,0.0,3.8,salinity,34.698,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.88125,142.21525,18.752946999690263
2011-11-25 06:03:00.000,11,40.0,40.4,salinity,34.697,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.88125,142.21525,18.752946999690263
2011-11-25 06:03:00.000,11,80.0,84.9,salinity,34.71,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.88125,142.21525,18.752946999690263
2011-11-25 06:03:00.000,11,100.0,99.4,salinity,34.724,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.88125,142.21525,18.752946999690263
2011-11-25 06:03:00.000,11,120.0,119.6,salinity,34.739,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.88125,142.21525,18.752946999690263
2011-11-25 06:03:00.000,11,160.0,159.7,salinity,34.745,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.88125,142.21525,18.752946999690263
2011-11-25 06:03:00.000,11,200.0,202.4,salinity,34.736,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.88125,142.21525,18.752946999690263
2024-01-06 09:51:33.208,1,0.0,5.2,salinity,34.76320266723633,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,20.0,10.4,salinity,34.7635612487793,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,20.0,25.1,salinity,34.76294708251953,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,40.0,50.0,salinity,34.710750579833984,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,80.0,75.0,salinity,34.681373596191406,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,100.0,99.9,salinity,34.70426940917969,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,160.0,150.3,salinity,34.677757263183594,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,500.0,500.3,salinity,34.619972229003906,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,600.0,600.4,salinity,34.60137176513672,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,760.0,750.4,salinity,34.4503173828125,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,1000.0,1000.3,salinity,34.32220458984375,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,1500.0,1500.1,salinity,34.45905303955078,CTD_hydro_SOTS_2010_2022-2.xls,PSU,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,0.0,5.2,absolute_salinity,34.92733324964864,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,20.0,10.4,absolute_salinity,34.927694404857384,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,20.0,25.1,absolute_salinity,34.92708842711222,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,40.0,50.0,absolute_salinity,34.87468100184694,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,80.0,75.0,absolute_salinity,34.845196932606044,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,100.0,99.9,absolute_salinity,34.86822578723538,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,160.0,150.3,absolute_salinity,34.841626783955604,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,500.0,500.3,absolute_salinity,34.78402694858662,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,600.0,600.4,absolute_salinity,34.76558560916641,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,760.0,750.4,absolute_salinity,34.61432467588511,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,1000.0,1000.3,absolute_salinity,34.486755443590056,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,1500.0,1500.1,absolute_salinity,34.62673747879986,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.66596678178178,142.66594010910913,49.84119717126876
2015-03-24 00:25:06.000,3,20.0,12.0,absolute_salinity,34.975785718697615,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,20.0,12.6,absolute_salinity,34.97600073778251,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,40.0,30.2,absolute_salinity,34.97578407130308,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,40.0,30.9,absolute_salinity,34.97667022522597,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,60.0,60.1,absolute_salinity,34.97630184083131,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,60.0,60.7,absolute_salinity,34.97671653539823,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,100.0,91.4,absolute_salinity,34.97779726527379,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,100.0,91.8,absolute_salinity,34.97852587090993,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,120.0,117.8,absolute_salinity,35.0468948018322,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,120.0,118.9,absolute_salinity,35.04654316901168,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,140.0,148.6,absolute_salinity,35.054111521199836,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,140.0,149.7,absolute_salinity,35.05425024947083,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,200.0,200.9,absolute_salinity,35.01421568733933,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,200.0,201.3,absolute_salinity,35.013418702875796,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,300.0,301.2,absolute_salinity,34.8866741741212,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,400.0,401.0,absolute_salinity,34.796051229649706,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,600.0,600.7,absolute_salinity,34.707925142293234,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,1000.0,1002.5,absolute_salinity,34.545696595592666,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,1200.0,1202.7,absolute_salinity,34.59601341103519,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-27 07:00:14.000,3,0.0,6.5,absolute_salinity,35.02562492155373,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,0.0,7.3,absolute_salinity,35.02459788779282,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,20.0,30.0,absolute_salinity,35.024336781269575,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,40.0,31.0,absolute_salinity,35.02318810573689,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,60.0,60.3,absolute_salinity,35.026748244786404,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,60.0,60.8,absolute_salinity,35.026787209294106,CTD_hydro_SOTS_2010_2022-2.xls,g kg-1,-46.842274366666665,141.5722587666667,35.75331263374431
