Year,Position,Cup #,Voyage recovery,Time cup open (date),time cup close (date),cup midpoint (date),days cup open,Day of Year,Mass balance,Digest batch,Sample label,Sample ID,Sr88 sample ppm,Y89 sample ppm,Mo95 sample ppm,Mo98 sample ppm,Ag107 sample ppm,Ag109 sample ppm,Cd111 sample ppm,Cs133 sample ppm,Ba137 sample ppm,Ba138 sample ppm,La139 sample ppm,Ce140 sample ppm,Nd146 sample ppm,Tm169 sample ppm,Yb171 sample ppm,Re185 sample ppm,Re187 sample ppm,Tl205 sample ppm,Pb208 sample ppm,Th232 - ID sample ppm,Th232 sample ppm,Th229 sample ppm,U238 - ID sample ppm,U238 sample ppm,,Na23 sample ppm,Mg24 sample ppm,Al27 sample ppm,P31 sample ppm,S32 sample ppm,Ca42 sample ppm,Sc45 sample ppm,Ti47 sample ppm,Ti49 sample ppm,V51 sample ppm,Cr52 sample ppm,Mn55 sample ppm,Fe56 sample ppm,Co59 sample ppm,Ni60 sample ppm,Cu63 sample ppm,Zn66 sample ppm,Zn68 sample ppm,Sr88 DEMF,Y89 DEMF,Mo95 DEMF,Mo98 DEMF,Ag107 DEMF,Ag109 DEMF,Cd111 DEMF,Cs133 DEMF,Ba137 DEMF,Ba138 DEMF,La139 DEMF,Ce140 DEMF,Nd146 DEMF,Tm169 DEMF,Yb171 DEMF,Re185 DEMF,Re187 DEMF,Tl205 DEMF,Pb208 DEMF,Th232 - ID DEMF,Th232 DEMF,Th229 DEMF,U238 - ID DEMF,U238 DEMF,Na23 DEMF,Mg24 DEMF,Al27 DEMF,P31 DEMF,S32 DEMF,Ca42 DEMF,Sc45 DEMF,Ti47 DEMF,Ti49 DEMF,V51 DEMF,Cr52 DEMF,Mn55 DEMF,Fe56 DEMF,Co59 DEMF,Ni60 DEMF,Cu63 DEMF,Zn66 DEMF,Zn68 DEMF,Sr88 AEMF,Y89 AEMF,Mo95 AEMF,Mo98 AEMF,Ag107 AEMF,Ag109 AEMF,Cd111 AEMF,Cs133 AEMF,Ba137 AEMF,Ba138 AEMF,La139 AEMF,Ce140 AEMF,Nd146 AEMF,Tm169 AEMF,Yb171 AEMF,Re185 AEMF,Re187 AEMF,Tl205 AEMF,Pb208 AEMF,Th232 - ID AEMF,Th232 AEMF,Th229 AEMF,U238 - ID AEFM,U238 AEMF,Na23 AEMF,Mg24 AEMF,Al27 AEMF,P31 AEMF,S32 AEMF,Ca42 AEMF,Sc45 AEMF,Ti47 AEMF,Ti49 AEMF,V51 AEMF,Cr52 AEMF,Mn55 AEMF,Fe56 AEMF,Co59 AEMF,Ni60 AEMF,Cu63 AEMF,Zn66 AEMF,Zn68 AEMF,Lith_Ti_RG_Day,Lith_Al_RG_Day,Lith_Fe_RG_Day,Lith_Th_ID_RG_Day,Lith_Th_ICP_RG_Day,LithAv RandG as % of MF,Lith Av Daily RandG (mg m-2 d-1),LithAv daily linear calib FINAL
2011,47_1000,9,SS1203,16/12/2011,1/1/2012,24/12/2011,16,357,86.80517291,3,S85,SAZ_2011_47S_1000m_Cup9,6095.53,1.89,0.76,0.79,0.62,0.59,13.06,0.05,1003.99,1018.41,1.18,1.33,1.18,0.02,0.16,0,0,0.02,2.03,0.1,0.23,0,0.56,0.65,0,3261.53,3788.9,1288.52,3489.4,6950.58,197009.62,0.43,34.02,30.87,4.52,3.79,12.52,545.16,0.31,10.26,20.97,67.02,60.27,0.930101678,0.000288805,0.000116347,0.000120773,9.39E-05,9.06E-05,0.001992509,7.25E-06,0.153196485,0.155396108,0.000180398,0.000202449,0.000179943,3.37E-06,2.50E-05,-5.54E-07,-3.86E-07,2.63E-06,0.000309439,1.52E-05,3.46E-05,0,8.51E-05,9.89E-05,0.497669269,0.578138806,0.196612307,0.532438707,1.06057133,30.06120512,6.58E-05,0.00519167,0.004710289,0.000690383,0.00057867,0.001911042,0.083184339,4.76E-05,0.001565746,0.003200362,0.010226375,0.009197203,339.7196378,0.105486044,0.042495876,0.044112197,0.034283441,0.033089599,0.727764029,0.002649348,55.95501631,56.7584285,0.065890277,0.073944624,0.065724012,0.001232002,0.009130985,-0.00020227,-0.000140835,0.000959435,0.113022514,0.005563285,0.012628016,0,0.031095131,0.03611509,181.7737004,211.1651988,71.81264518,194.4732378,387.3736784,10979.85517,0.024051287,1.896257532,1.720432922,0.25216237,0.211359133,0.698007921,30.38307976,0.017389756,0.571888577,1.168932336,3.735183382,3.35927845,1.353483123,2.412213101,2.123328757,1.450613655,3.292726016,1.202529472,1.834909659,2.295437749
2011,47_1000,10,SS1203,1/1/2012,17/1/2012,9/1/2012,16,8,88.72951602,3,S86,SAZ_2011_47S_1000m_Cup10,2250.87,1.94,0.95,1.01,0.94,0.93,5.56,0.07,1049.61,1066.65,1.34,1.67,1.26,0.03,0.19,0,0,0.02,2.44,0.13,0.28,0,0.51,0.58,0,2945.42,3726.25,1637.76,1727,5569.21,224069.47,0.47,44.33,39.35,3.98,5.64,18.75,720.23,0.46,14.14,25.32,62.32,56.45,0.195608414,0.000168491,8.25E-05,8.74E-05,8.14E-05,8.09E-05,0.000483317,5.95E-06,0.091215003,0.092695978,0.000116131,0.000144712,0.000109761,2.28E-06,1.65E-05,-2.69E-07,-2.07E-07,2.12E-06,0.000212053,1.15E-05,2.45E-05,0,4.44E-05,5.06E-05,0.255967893,0.323824632,0.142327491,0.150082153,0.483984031,19.47243722,4.07E-05,0.003852282,0.003419972,0.000346178,0.000490214,0.001629604,0.062590212,4.03E-05,0.001228452,0.002200418,0.005415608,0.004905769,71.44597319,0.061541345,0.030146938,0.031940081,0.029727072,0.02954215,0.176531397,0.002173599,33.31627982,33.85720582,0.04241701,0.052856044,0.040090319,0.000833668,0.00600847,-9.84E-05,-7.55E-05,0.000776069,0.077452271,0.004208593,0.008959654,0,0.01620553,0.01846498,93.49227304,118.2769468,51.98511618,54.81750654,176.7751672,7112.307695,0.014860505,1.407046056,1.249144857,0.126441613,0.179050589,0.595212928,22.86107507,0.014702866,0.448692051,0.803702595,1.978050791,1.791832177,1.00430087,1.746199127,1.59765167,1.097380925,2.336208991,1.566544534,1.361383148,1.671090164
2011,47_1000,11,SS1203,17/1/2012,2/2/2012,25/1/2012,16,24,91.69602789,3,S87,SAZ_2011_47S_1000m_Cup11,4304,1.56,1.32,1.35,1.01,0.98,12.57,0.05,756.54,769.21,0.96,1.31,0.97,0.02,0.16,0,0,0.05,2.26,0.1,0.22,0,0.44,0.51,0,1852.28,3101.79,1188.82,2048.22,5591.98,234579.25,0.3,35.46,33.68,3.49,5.64,19.43,560.47,0.56,13.09,18.15,44.33,41.89,0.330623774,0.000119906,0.000101544,0.000103937,7.74E-05,7.53E-05,0.00096565,4.09E-06,0.058116093,0.059089151,7.36E-05,0.000100878,7.42E-05,1.66E-06,1.23E-05,-4.33E-08,-6.20E-08,3.64E-06,0.000173231,7.65E-06,1.68E-05,0,3.37E-05,3.92E-05,0.142288161,0.238272939,0.091322248,0.157339735,0.429563828,18.01987504,2.28E-05,0.002723643,0.002587609,0.000268345,0.000433341,0.001492616,0.043054349,4.27E-05,0.001005193,0.001394047,0.003405718,0.003217646,120.7603334,0.043795824,0.03708892,0.037963122,0.028263711,0.027490625,0.352703768,0.001492414,21.22690292,21.58231249,0.026878812,0.036845731,0.027118161,0.000606693,0.004484922,-1.58E-05,-2.27E-05,0.001328581,0.063272723,0.002794333,0.006124529,0,0.012318571,0.014330247,51.9707509,87.02919087,33.35545093,57.46833828,156.898188,6581.759359,0.008314512,0.994810423,0.9451243,0.098012947,0.158277803,0.54517782,15.72560115,0.015579471,0.36714665,0.509175571,1.243938611,1.175245327,0.710061316,1.120421835,1.098987378,0.72861596,1.596956881,1.190506552,0.914521622,1.131606852
2011,47_1000,12,SS1203,2/2/2012,18/2/2012,10/2/2012,16,40,91.03711022,4,S88,SAZ_2011_47S_1000m_Cup12,1226.56,1.85,0.74,0.74,1.01,0.98,9.59,0.06,924.43,949.08,1.09,1.39,1,0.02,0.16,0,0,0.03,1.63,0.09,0.14,0,0.5,0.42,0,2323.24,2546.59,1009.7,1198.95,3293.44,236290.32,0.32,35.39,33.64,4.42,4.59,24.32,476.22,0.47,14.91,19.29,41.18,42.14,0.122219678,0.000184594,7.40E-05,7.41E-05,0.000100536,9.76E-05,0.000955454,5.63E-06,0.092114826,0.094570808,0.000108662,0.000138094,9.92E-05,2.28E-06,1.64E-05,5.19E-08,5.95E-08,3.08E-06,0.00016286,9.41E-06,1.44E-05,0,4.96E-05,4.14E-05,0.231498331,0.253754394,0.100610754,0.119469242,0.328174089,23.54506428,3.19E-05,0.003526517,0.003352263,0.000440444,0.000457702,0.002423599,0.0474531,4.66E-05,0.001485718,0.001922451,0.004103246,0.004198698,44.64073742,0.067422882,0.027033954,0.027082369,0.036720593,0.035661059,0.348979708,0.002057619,33.6449401,34.5419877,0.039688779,0.050438677,0.036245758,0.00083422,0.005981062,1.90E-05,2.17E-05,0.001124708,0.059484754,0.003437755,0.005249257,0,0.018129548,0.015127693,84.55476544,92.68379237,36.7480779,43.63614057,119.8655859,8599.834727,0.011651154,1.288060467,1.224413921,0.160872323,0.167175529,0.885219544,17.33224481,0.017013999,0.542658492,0.702175208,1.498710422,1.533574503,0.919373067,1.23438142,1.211268051,0.896386766,1.368731718,1.069151633,1.065352326,1.183438564
2011,47_1000,13,SS1203,18/2/2012,5/3/2012,26/2/2012,16,56,91.42473333,4,S89,SAZ_2011_47S_1000m_Cup13,1412.37,2.39,1.45,1.48,1.05,1.03,11.54,0.06,1168.27,1189.88,1.32,1.74,1.18,0.03,0.21,0,0,0.05,2.31,0.11,0.17,0,0.43,0.37,0,2123.23,3047.16,1105.31,2131.51,4569.07,241010.34,0.3,31,31.31,3.49,6.49,17.87,446.77,1.01,17.97,25.58,48.76,48.55,0.092863033,0.000156918,9.53E-05,9.71E-05,6.93E-05,6.80E-05,0.000758772,3.96E-06,0.076813652,0.07823458,8.66E-05,0.000114646,7.79E-05,1.94E-06,1.36E-05,1.46E-08,1.65E-08,3.34E-06,0.000151947,7.46E-06,1.10E-05,0,2.84E-05,2.46E-05,0.139602473,0.200350998,0.07267414,0.140146811,0.300416532,15.84642996,1.94E-05,0.002038107,0.002058929,0.000229265,0.000426943,0.001174627,0.029374936,6.64E-05,0.001181446,0.001682213,0.003205708,0.003192336,33.91822276,0.057314453,0.034825183,0.035447528,0.025322461,0.02484047,0.277141351,0.001445972,28.0561863,28.57518032,0.031624243,0.041874432,0.028435271,0.00070721,0.004980933,5.34E-06,6.03E-06,0.001218577,0.055498556,0.002723702,0.004007159,0,0.010386138,0.00900006,50.98980334,73.17820193,26.54422955,51.18862285,109.7271383,5787.908542,0.007101474,0.744418758,0.752023983,0.083739073,0.155940834,0.429032593,10.7291953,0.02424859,0.43152306,0.614428169,1.170884724,1.166000625,0.531340395,0.89163041,0.749812366,0.710199077,1.044857509,1.096190968,0.720745562,0.80441017
2011,47_1000,14,SS1203,5/3/2012,21/3/2012,13/3/2012,16,72,91.50311118,4,S90,SAZ_2011_47S_1000m_Cup14,1305.96,2.4,1.88,1.94,0.96,0.95,5.5,0.06,1243.61,1263.65,1.23,1.73,1.13,0.03,0.24,0,0,0.04,2.17,0.11,0.17,0,0.34,0.28,0,1738.33,2604.45,1014.6,1869.08,4213.06,243566.5,0.22,34.7,35.48,3.1,6.3,15.28,490.51,1.01,18.71,24.73,51.23,50.95,0.107196046,0.000196928,0.000154602,0.000159018,7.85E-05,7.84E-05,0.000451242,4.59E-06,0.102077765,0.103722907,0.000100784,0.000141958,9.29E-05,2.72E-06,2.01E-05,2.12E-07,2.64E-07,3.12E-06,0.000177865,9.31E-06,1.36E-05,0,2.76E-05,2.33E-05,0.142686114,0.21377881,0.083280204,0.153418099,0.345816631,19.99246008,1.80E-05,0.002848211,0.002912349,0.000254584,0.000516776,0.001254305,0.040261971,8.25E-05,0.001535581,0.002029918,0.004205474,0.004182029,39.15335581,0.071928002,0.056468432,0.058081209,0.028674616,0.028624502,0.164816022,0.00167504,37.28390354,37.88479181,0.036811392,0.051850303,0.033936641,0.000993179,0.007334943,7.73E-05,9.65E-05,0.001138966,0.064965121,0.003401751,0.004952226,0,0.010072082,0.00849517,52.11610328,78.08271034,30.4180945,56.03596071,126.3095245,7302.246044,0.006558927,1.040309072,1.063735331,0.09298673,0.188752538,0.458134782,14.70568487,0.030140086,0.560871064,0.7414276,1.536049484,1.527485976,0.742536679,1.021754955,1.027710286,0.886998854,1.291281413,1.120524101,0.919750193,1.020820833
2011,47_1000,15,SS1203,21/3/2012,6/4/2012,29/3/2012,16,88,90.62046465,4,S91,SAZ_2011_47S_1000m_Cup15,1191.65,2.51,3.26,3.35,1.88,1.84,24.82,0.09,1152.32,1161.86,1.31,2.3,1.2,0.04,0.25,0,0,0.04,3.68,0.14,0.2,0,0.33,0.28,0,2196.52,2858.29,1322,2874.35,4768.39,226448.99,0.28,44.89,45.11,6.52,14.79,29.8,825.04,1.13,28.3,31.48,94.48,93.88,0.043367423,9.13E-05,0.000118731,0.000121783,6.85E-05,6.70E-05,0.000903124,3.13E-06,0.041936137,0.042283474,4.76E-05,8.36E-05,4.38E-05,1.28E-06,9.23E-06,4.55E-08,3.97E-08,1.53E-06,0.000133814,4.96E-06,7.32E-06,0,1.21E-05,1.02E-05,0.079937795,0.104021173,0.048111442,0.104605794,0.173535395,8.241125821,1.02E-05,0.001633537,0.001641559,0.000237445,0.000538374,0.001084335,0.030025423,4.12E-05,0.001029764,0.001145597,0.003438307,0.003416504,15.83995124,0.033353738,0.043366464,0.044481085,0.025004184,0.024472481,0.329866002,0.001144947,15.31717416,15.44403885,0.017375698,0.030534837,0.015980062,0.000466335,0.003372168,1.66E-05,1.45E-05,0.000559332,0.048875552,0.001812926,0.002671992,0,0.00442015,0.003717202,29.19727959,37.99373327,17.57270401,38.2072662,63.38380302,3010.071206,0.00372192,0.596649408,0.599579501,0.086726862,0.196641089,0.396053232,10.96678574,0.015051435,0.376121452,0.418429227,1.255841623,1.24787821,0.425867737,0.590273575,0.76641643,0.472716239,0.696715748,1.549255924,0.563818495,0.619818372
2011,47_1000,16,SS1203,6/4/2012,22/4/2012,14/4/2012,16,104,90.57839208,4,S92,SAZ_2011_47S_1000m_Cup16,1314.05,2.84,3.03,3.15,2.3,2.27,6.57,0.11,1572.58,1591.13,1.6,2.93,1.44,0.04,0.29,0,0,0.05,4.01,0.16,0.26,0,0.34,0.29,0,1786.39,2820.49,1635.25,1492.66,4766.41,245431.08,0.34,68.36,67.76,7.27,15.16,48.5,1058.55,1.51,30.07,35.97,49.61,49.81,0.060160242,0.000130127,0.000138933,0.000144367,0.000105084,0.000103872,0.000300834,4.97E-06,0.071995883,0.072845201,7.33E-05,0.000134129,6.61E-05,1.73E-06,1.34E-05,1.11E-07,8.57E-08,2.20E-06,0.000183395,7.34E-06,1.19E-05,0,1.56E-05,1.34E-05,0.081784639,0.129128002,0.074865328,0.068337273,0.218216598,11.23636087,1.55E-05,0.003129695,0.003102187,0.000332889,0.000694203,0.002220662,0.048462793,6.92E-05,0.001376629,0.001646896,0.002271028,0.002280226,21.97352851,0.04752898,0.050745328,0.052730025,0.038381969,0.037939345,0.109879599,0.001816517,26.29649611,26.60670964,0.026754924,0.048990728,0.024126789,0.000630886,0.004883091,4.04E-05,3.13E-05,0.00080325,0.066985205,0.002681373,0.004328347,0,0.005680146,0.004893132,29.87183948,47.16400273,27.344561,24.96018909,79.70361248,4104.080807,0.005648689,1.143121176,1.133073856,0.121587807,0.253557622,0.811096893,17.70103514,0.025269747,0.502813672,0.601528931,0.829492995,0.832852421,0.815920408,0.918513837,1.237041052,0.699161705,1.128606464,2.004404323,0.91765925,1.02502044
2011,47_1000,17,SS1203,22/4/2012,8/5/2012,30/4/2012,16,120,91.5372785,4,S93,SAZ_2011_47S_1000m_Cup17,1283.24,2.58,2.31,2.4,1.32,1.31,12.51,0.09,1470.69,1480.2,1.41,2.36,1.28,0.03,0.25,0,0,0.03,3.04,0.15,0.24,0,0.34,0.3,0,3953.27,2722.6,1393.57,1349.97,4131.09,232260.41,0.31,55.38,51.41,5.77,10.39,26.47,892.15,0.92,22.83,38.01,61.88,61.97,0.05319478,0.000107063,9.58E-05,9.93E-05,5.49E-05,5.41E-05,0.000518399,3.86E-06,0.06096517,0.0613597,5.85E-05,9.80E-05,5.30E-05,1.43E-06,1.02E-05,5.28E-09,7.14E-09,1.13E-06,0.000125813,6.35E-06,9.77E-06,0,1.43E-05,1.24E-05,0.163877289,0.112861517,0.057768599,0.055961251,0.171248637,9.628023426,1.27E-05,0.002295878,0.002131311,0.00023932,0.000430871,0.00109732,0.036982992,3.83E-05,0.00094645,0.001575536,0.002565079,0.002568907,19.42939331,0.039104829,0.034990569,0.0362746,0.020042491,0.019761702,0.189345307,0.001409901,22.26752845,22.41163031,0.021384615,0.035786758,0.019359512,0.000521358,0.003716538,1.93E-06,2.61E-06,0.000412618,0.045953239,0.002319416,0.003568323,0,0.005216745,0.004529856,59.85617974,41.2226692,21.09998074,20.43984692,62.54856479,3516.635556,0.004628914,0.838569331,0.778461222,0.087411626,0.157375635,0.400796194,13.50803785,0.013973139,0.345690888,0.575464528,0.936895214,0.938293198,0.598541821,0.708756095,0.944012438,0.60478248,0.930432015,1.722464878,0.714023209,0.795435592
2011,47_1000,18,SS1203,8/5/2012,24/5/2012,16/5/2012,16,136,87.89205738,4,S94,SAZ_2011_47S_1000m_Cup18,1729.58,1.9,2.22,2.27,1.25,1.23,7.83,0.06,1250.34,1255.86,1.07,1.65,0.96,0.03,0.18,0,0,0.04,2.38,0.11,0.17,0,0.77,0.67,0,2849.1,4938.1,956.24,6706.54,4621.15,218517.34,0.25,30.18,27.11,5.21,9.06,29.4,537.39,1.17,20.9,32.18,71.69,69.62,0.087958337,9.67E-05,0.000112922,0.000115233,6.37E-05,6.27E-05,0.000398077,3.15E-06,0.063586494,0.063867339,5.43E-05,8.38E-05,4.86E-05,1.30E-06,9.18E-06,-2.00E-08,-3.88E-08,2.19E-06,0.00012089,5.63E-06,8.58E-06,0,3.93E-05,3.40E-05,0.144891948,0.251128674,0.048630078,0.341063347,0.23501007,11.11277723,1.26E-05,0.001534561,0.001378724,0.000265066,0.000460846,0.001495138,0.027329094,5.96E-05,0.001062674,0.001636383,0.003645735,0.003540366,32.12678257,0.035328307,0.041244613,0.042088812,0.023248316,0.022910118,0.145397555,0.001151258,23.22496691,23.32754563,0.019833466,0.030601317,0.017758434,0.000475726,0.003354304,-7.32E-06,-1.42E-05,0.00079922,0.044155194,0.002055141,0.00313374,0,0.014341776,0.012408674,52.92178403,91.72474821,17.76213585,124.5733876,85.83742822,4058.941882,0.004614546,0.560498243,0.503578878,0.096815511,0.168324108,0.546099303,9.981951566,0.021770105,0.388141706,0.597688803,1.331604886,1.293118621,0.400064284,0.59663666,0.69759106,0.535873192,0.81711535,1.096327566,0.557541299,0.627851839
2011,47_1000,19,SS1203,24/5/2012,9/6/2012,1/6/2012,16,152,94.43858034,4,S95,SAZ_2011_47S_1000m_Cup19,1108.79,1.45,1.52,1.52,0.97,0.98,6.86,0.08,1014.12,1037.84,0.94,1.58,0.81,0.02,0.16,0.01,0.01,0.03,2.73,0.11,0.18,0,0.27,0.24,0,2383.53,2247.87,1062.22,1699.61,3563.1,235108.11,0.21,49.03,46.92,4.15,10.54,15.17,617.83,0.85,13.86,20.61,104.15,101.54,0.04177155,5.46E-05,5.71E-05,5.74E-05,3.66E-05,3.70E-05,0.000258276,3.01E-06,0.038204982,0.039098801,3.55E-05,5.96E-05,3.05E-05,7.47E-07,5.86E-06,2.73E-07,2.42E-07,9.90E-07,0.000102758,4.21E-06,6.86E-06,0,1.03E-05,9.14E-06,0.089795369,0.084684462,0.040017231,0.064029611,0.134233334,8.857278232,7.86E-06,0.001846968,0.001767511,0.000156317,0.00039719,0.000571588,0.023275472,3.22E-05,0.000522253,0.000776456,0.003923479,0.003825164,15.25705849,0.019945706,0.020847928,0.020967597,0.013373331,0.013512496,0.094335363,0.001097861,13.95436954,14.28083693,0.012971297,0.021758891,0.011158112,0.000272953,0.002140593,9.98E-05,8.85E-05,0.000361696,0.037532322,0.001536972,0.002505651,0,0.003772643,0.003337282,32.79775843,30.93099957,14.61629361,23.38681536,49.0287251,3235.120874,0.00287138,0.674604941,0.645583227,0.057094818,0.145073613,0.208772404,8.501366317,0.011757801,0.190752829,0.283600399,1.43305069,1.397141294,0.481509704,0.490966665,0.594120008,0.400761951,0.653342647,1.305541858,0.491839582,0.554984756
2011,47_1000,20,SS1203,9/6/2012,25/6/2012,17/6/2012,16,168,92.13546338,4,S96,SAZ_2011_47S_1000m_Cup20,1192.36,1.69,2.48,2.47,0.84,0.84,9.89,0.09,1303.45,1334.17,1.09,1.78,0.93,0.02,0.16,0,0,0.05,3.74,0.14,0.22,0,0.34,0.3,0,2705.18,2924.28,1277.41,2276.02,4875.62,227099.23,0.27,48.06,47.68,4.25,12.57,24.38,725.78,2.01,19.24,29.47,124.92,125.81,0.037804328,5.35E-05,7.88E-05,7.83E-05,2.65E-05,2.66E-05,0.000313431,2.90E-06,0.041326258,0.042300268,3.44E-05,5.63E-05,2.96E-05,6.58E-07,5.13E-06,1.21E-07,1.35E-07,1.47E-06,0.000118735,4.57E-06,7.00E-06,0,1.07E-05,9.40E-06,0.085768705,0.092715244,0.040500666,0.072162085,0.154583307,7.200262292,8.68E-06,0.001523687,0.001511626,0.000134803,0.000398486,0.000772834,0.023011243,6.37E-05,0.000609866,0.000934221,0.003960478,0.003988711,13.80803072,0.019541361,0.028765887,0.028591919,0.009676843,0.00970162,0.114480492,0.001060151,15.09441561,15.45017297,0.012572094,0.020581479,0.010817125,0.000240392,0.001872529,4.43E-05,4.94E-05,0.000535611,0.043368136,0.001668391,0.002558385,0,0.003907101,0.003435079,31.32701956,33.86424292,14.79286829,26.35720145,56.46155272,2629.895802,0.003169909,0.556526554,0.552121471,0.04923666,0.145546975,0.282277459,8.404856517,0.023278512,0.222753486,0.341224174,1.446564696,1.456876787,0.39722943,0.496897873,0.587375397,0.43502914,0.667093059,1.511205056,0.47913296,0.53714894
2011,47_1000,21,SS1203,25/6/2012,11/7/2012,3/7/2012,16,184,92.5584244,4,S97,SAZ_2011_47S_1000m_Cup21,1082.93,1.93,2.01,2.05,1.37,1.38,5.35,0.11,1431.76,1440.27,1.25,2.16,1.11,0.02,0.18,0,0,0.04,4.22,0.16,0.25,0,0.31,0.27,0,1968.31,2588.68,1545.37,1804.69,4865.29,209679.89,0.31,62.57,62.03,4.84,14.12,27.71,1046.05,1.75,20.03,30.74,108.48,107.73,0.031923289,5.68E-05,5.94E-05,6.03E-05,4.04E-05,4.07E-05,0.000157755,3.32E-06,0.042206217,0.042457059,3.70E-05,6.36E-05,3.26E-05,6.97E-07,5.25E-06,9.20E-08,8.55E-08,1.18E-06,0.000124546,4.81E-06,7.28E-06,0,9.16E-06,7.92E-06,0.05802293,0.076310581,0.045555157,0.053199663,0.143421886,6.181063494,9.15E-06,0.001844605,0.001828489,0.000142579,0.000416134,0.000816911,0.030836205,5.15E-05,0.000590428,0.000906284,0.003197894,0.003175686,11.65998148,0.020758117,0.021683542,0.02202597,0.014761279,0.014848512,0.057620138,0.001210962,15.41582065,15.50744093,0.013510764,0.023213093,0.011918362,0.000254654,0.001916951,3.36E-05,3.12E-05,0.00043237,0.045490466,0.001755417,0.002658699,0,0.003345076,0.002891139,21.19287527,27.87243984,16.63902109,19.43117692,52.38484371,2257.633441,0.003340306,0.673742095,0.667855788,0.052076801,0.151992849,0.298376801,11.26292398,0.018820035,0.215653711,0.33102023,1.168030939,1.159919388,0.480893833,0.558910823,0.787112122,0.457721031,0.693249661,1.937541152,0.571159452,0.63004161
2013,47_1000,1,INV2015V01 28/03/2015 0300,18/5/2013,4/6/2013,26/5/2013,17,145.5,92.10758468,3,S59,SAZ_2013_47S_1000m_Cup1,1228.12,2.26,1.24,1.25,0.7,0.68,1.26,0.06,859.74,864.19,1.17,1.65,1.15,0.04,0.29,0,0,0.01,1.53,0.14,0.24,0,0.3,0.29,0,1687.49,2052.62,1120.6,999.81,2991.42,280754.05,0.29,45.59,46.05,3.75,2.25,14.07,595.18,0.47,10.83,21.09,46.08,45.89,0.114004782,0.000209673,0.00011533,0.000115806,6.48E-05,6.29E-05,0.000117135,5.57E-06,0.079808839,0.080221245,0.000108828,0.000153338,0.000106639,3.47E-06,2.70E-05,-1.16E-07,-7.76E-08,1.39E-06,0.000141899,1.26E-05,2.25E-05,0,2.77E-05,2.72E-05,0.156647466,0.190541348,0.104023704,0.092810996,0.277689131,26.06199752,2.66E-05,0.004232223,0.00427475,0.000347948,0.000208975,0.001306204,0.055249351,4.38E-05,0.001005615,0.001957701,0.004277806,0.004260352,41.6402467,0.076582954,0.042124228,0.042298244,0.023655659,0.022987718,0.04278338,0.002035462,29.15017844,29.30080969,0.039749522,0.056006855,0.03894975,0.001269088,0.009857403,-4.24E-05,-2.83E-05,0.000506229,0.051828708,0.00460821,0.008231494,0,0.010119717,0.009927713,57.21548708,69.59522729,37.99465799,33.89921627,101.425955,9519.144595,0.009709753,1.545819426,1.561352571,0.127088084,0.076328082,0.477090938,20.17982542,0.015991914,0.367300769,0.715050201,1.562468735,1.556093414,1.103352508,1.276254503,1.4102719,1.201580127,2.146343143,1.344267977,1.247864759,1.484055513
2013,47_1000,2,INV2015V01 28/03/2015 0300,4/6/2013,21/6/2013,12/6/2013,17,162.5,91.3575708,3,S60,SAZ_2013_47S_1000m_Cup2,1217.16,2.11,0.88,0.91,0.52,0.52,1.43,0.05,996.01,1005.59,1.12,1.62,1.13,0.03,0.25,0,0,0.01,1.58,0.13,0.23,0,0.22,0.22,0,2065.15,2043.91,938.35,1119.87,2912.24,293424.18,0.23,36.69,37.52,2.23,2.08,9.75,509.85,0.41,10.23,17.8,93.95,91.66,0.073005283,0.000126609,5.25E-05,5.47E-05,3.11E-05,3.10E-05,8.59E-05,3.15E-06,0.059740768,0.060314897,6.75E-05,9.71E-05,6.78E-05,2.05E-06,1.52E-05,2.81E-08,7.95E-08,8.99E-07,9.47E-05,7.52E-06,1.38E-05,0,1.35E-05,1.35E-05,0.123867538,0.122593097,0.056281847,0.067169746,0.174675679,17.59953318,1.40E-05,0.00220073,0.002250336,0.000133772,0.000124933,0.000585014,0.030580686,2.44E-05,0.000613612,0.001067353,0.005635322,0.005497728,26.66517957,0.046244072,0.019172647,0.019974063,0.011346631,0.011305053,0.031358115,0.00115171,21.82031553,22.03001617,0.024641191,0.035477453,0.024762807,0.000748404,0.005548582,1.03E-05,2.90E-05,0.000328466,0.034584566,0.002748244,0.005027818,0,0.004926302,0.004922833,45.24261827,44.77712884,20.55694462,24.53374977,63.80029183,6428.229495,0.005124486,0.803816745,0.82193539,0.048860366,0.045631836,0.213676529,11.16959554,0.008920556,0.224121958,0.389850757,2.058301402,2.008045055,0.573736625,0.690515312,0.780589842,0.716598349,1.310991834,1.15098694,0.690360032,0.838958403
